JobID|JobIDRaw|ElapsedRaw|Account|AllocCPUS|CPUTimeRAW|NNodes|AllocNodes|NCPUS|Partition|TotalCPU|User|ExitCode|State|Reservation|ReservationId|AllocTRES
479833_8|479841|86914|f202500005cpcaa3x|128|11124992|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_9|479842|29890|f202500005cpcaa3x|128|3825920|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_14|479847|41871|f202500005cpcaa3x|128|5359488|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_15|479848|29775|f202500005cpcaa3x|128|3811200|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_27|479860|85623|f202500005cpcaa3x|128|10959744|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_29|479862|36962|f202500005cpcaa3x|128|4731136|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_41|479874|48906|f202500005cpcaa3x|128|6259968|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_43|479876|33929|f202500005cpcaa3x|128|4342912|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_44|479877|46314|f202500005cpcaa3x|128|5928192|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_46|479879|67782|f202500005cpcaa3x|128|8676096|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_49|479882|31209|f202500005cpcaa3x|128|3994752|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_50|479883|55304|f202500005cpcaa3x|128|7078912|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_51|479884|50734|f202500005cpcaa3x|128|6493952|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_52|479885|80624|f202500005cpcaa3x|128|10319872|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_72|479905|180812|f202500005cpcaa3x|128|23143936|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_80|479913|34766|f202500005cpcaa3x|128|4450048|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479833_81|479914|162454|f202500005cpcaa3x|128|20794112|1|1|128|large-x86|00:00:00|tiagoc|0:0|COMPLETED|||billing=128,cpu=128,mem=242G,node=1
479979|479979|172814|f202409383cpcaa2a|48|8295072|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479980|479980|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479981|479981|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479982|479982|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479983|479983|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479984|479984|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479985|479985|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479986|479986|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479987|479987|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479988|479988|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479989|479989|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479990|479990|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479991|479991|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479992|479992|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479993|479993|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479994|479994|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479995|479995|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479996|479996|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479997|479997|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
479998|479998|172815|f202409383cpcaa2a|48|8295120|1|1|48|large-arm|00:00:00|jpessoa|0:0|TIMEOUT|||billing=48,cpu=48,mem=24000M,node=1
480027|480027|82959|f202500196cpcaa3a|9216|764550144|192|192|9216|large-arm|00:00:00|gareth|0:0|CANCELLED by 30259|||billing=9216,cpu=9216,mem=5625G,node=192
